state_time,loop_time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,motor_angle,motor_velocity,motor_current,ankle_angle,ankle_velocity,ankle_torque_from_current,did_heel_strike,gait_phase,did_toe_off,commanded_current,commanded_position,commanded_torque,slack,temperature,heel_fsr,toe_fsr,did_slip,gen_var1,gen_var2,gen_var3
760.0070000000001,56.22800674399991,-0.270263671875,0.422119140625,-0.04736328125,43.26717557251908,69.61832061068702,228.51908396946564,25645,-855,-121,4.87744140625,-53.098009074755524,-0.26100475867887696,False,0.7707760025766158,False,,24489,,8844,35,0,0,False,3,,
760.0120000000001,56.233008376999805,-0.3916015625,0.4111328125,-0.01904296875,43.664122137404576,60.6412213740458,243.81679389312976,25451,-850,-124,4.65771484375,-52.8277373156774,-0.2676876346682797,False,0.7748508423233584,False,,24338,,8887,35,0,0,False,3,,
760.017,56.238009695999835,-0.190673828125,0.411865234375,0.00830078125,42.83969465648855,61.95419847328244,249.98473282442748,25260,-841,-124,4.26220703125,-53.17643985470339,-0.26806476174514515,False,0.7788840187653511,False,,24065,,8805,35,0,0,False,3,,
760.022,56.24301210699991,-0.25537109375,0.38623046875,-0.0302734375,42.38167938931298,55.63358778625954,256.7328244274809,25070,-842,-130,3.9326171875,-54.5119088726191,-0.28136048512928474,False,0.7829191328279721,False,,23837,,8767,35,0,0,False,3,,
760.027,56.248013722999985,-0.314453125,0.38623046875,-0.0322265625,42.5648854961832,55.93893129770992,265.0381679389313,24882,-830,-138,3.47119140625,-57.07901506014589,-0.299148995002951,False,0.786984390720323,False,,23518,,8636,35,0,0,False,3,,
760.032,56.25301602299987,-0.256591796875,0.41357421875,-0.01806640625,44.916030534351144,57.55725190839694,281.09923664122135,24690,-846,-177,3.20751953125,-60.22980911270662,-0.38403189293084816,False,0.7910351995913049,False,,23335,,8645,35,0,0,False,3,,
760.037,56.25801800799991,-0.2548828125,0.417724609375,-0.007568359375,45.31297709923664,58.93129770992366,288.03053435114504,24496,-848,-234,2.7021484375,-63.413581102574724,-0.508546566465198,False,0.7951075761510232,False,,22984,,8488,35,0,0,False,3,,
760.042,56.26301945699993,-0.26806640625,0.44287109375,-0.006103515625,45.862595419847324,59.541984732824424,296.12213740458014,24295,-897,-237,2.41650390625,-66.62751104900597,-0.5155361636626438,False,0.7991478412513225,False,,22785,,8490,35,0,0,False,3,,
760.047,56.26802170099995,-0.298583984375,0.459716796875,0.01025390625,45.98473282442748,57.49618320610687,303.3893129770992,24088,-909,-233,1.955078125,-69.51433974963871,-0.5075595274709971,False,0.8032166434727346,False,,22462,,8374,35,0,0,False,3,,
760.052,56.2730239089999,-0.267333984375,0.480224609375,-0.004150390625,46.93129770992366,47.26717557251908,314.7175572519084,23872,-959,-286,1.66943359375,-71.78295866355938,-0.6235456536241172,False,0.8072626914256736,False,,22262,,8390,35,0,0,False,3,,
760.057,56.27802535699993,-0.31982421875,0.500244140625,-0.038330078125,47.81679389312977,39.05343511450381,319.9389312977099,23652,-967,-222,1.22998046875,-73.38458479045627,-0.4846247269513453,False,0.8113244796063669,False,,21954,,8302,35,0,0,False,3,,
760.062,56.28302674999986,-0.3583984375,0.535400390625,0.009765625,48.76335877862595,21.923664122137403,325.28244274809157,23425,-1002,-239,0.96630859375,-74.25325594035313,-0.5221171777908375,False,0.8154042303171942,False,,21769,,8344,35,0,0,False,3,,
760.067,56.28802812499998,-0.243408203125,0.553955078125,0.028564453125,50.07633587786259,16.030534351145036,329.8625954198473,23195,-1021,-225,0.5927734375,-74.22903401708149,-0.4920225476496195,False,0.8194494526116535,False,,21507,,8312,35,0,0,False,3,,
760.072,56.29302944400001,-0.283935546875,0.6748046875,-0.191162109375,50.50381679389313,22.015267175572518,347.08396946564886,22959,-1039,-207,0.373046875,-73.19281469108533,-0.4529155567187046,False,0.8234908742824438,False,,21352,,8393,35,0,0,False,3,,
760.077,56.2980317439999,-0.434814453125,0.729248046875,-0.125244140625,48.854961832061065,14.045801526717558,358.0458015267175,22722,-1040,-160,0.1533203125,-70.79647956226165,-0.3502705301487969,False,0.827559135527312,False,,21197,,8475,35,0,0,False,3,,
760.082,56.30303319199993,-0.3798828125,0.7099609375,-0.1181640625,48.70229007633588,14.106870229007633,366.07633587786256,22483,-1047,-143,0.08740234375,-66.48474028290373,-0.31310437537070723,False,0.8316028257309264,False,,21151,,8668,35,0,0,False,3,,
760.087,56.30803528899992,-0.321044921875,0.71630859375,-0.12451171875,49.55725190839694,13.221374045801527,372.21374045801525,22247,-1033,-99,0.0654296875,-59.87881890902361,-0.21677604804409847,False,0.8356680073837724,False,,21135,,8888,35,0,0,False,3,,
760.092,56.313037514999905,-0.236328125,0.762939453125,-0.10595703125,52.213740458015266,10.015267175572518,378.2290076335878,22016,-1002,-62,0.0654296875,-51.27311312467167,-0.13575873715893033,False,0.8397145663040101,False,,21135,,9119,35,0,0,False,3,,
760.097,56.31803874100001,-0.2666015625,0.79736328125,-0.0947265625,53.00763358778626,3.2061068702290076,379.17557251908397,21794,-962,2,0.08740234375,-41.634883785814935,0.004379082173016884,False,0.8437786822247827,False,,21151,,9357,35,0,0,False,3,,
760.102,56.323040152999965,-0.215576171875,0.832275390625,-0.088623046875,53.221374045801525,-0.5801526717557252,380.39694656488547,21587,-908,43,0.08740234375,-31.932202254857394,0.094150266719863,False,0.8478286800365664,False,,21151,,9564,35,0,0,False,3,,
760.107,56.32804219399986,-0.233154296875,0.923583984375,-0.06005859375,55.29770992366412,-3.114503816793893,383.2671755725191,21395,-831,99,0.109375,-22.967634211922174,0.21675304773104095,False,0.8518975722855299,False,,21166,,9771,35,0,0,False,3,,
760.112,56.33304364199989,-0.281982421875,1.02685546875,-0.027099609375,58.351145038167935,-12.82442748091603,389.7709923664122,21226,-732,247,0.13134765625,-15.10835420073998,0.5407590677058954,False,0.8559345185310798,False,,21182,,9956,35,0,0,False,3,,
760.117,56.33804484999996,-0.240234375,1.078125,-0.038330078125,59.69465648854962,-16.793893129770993,393.9541984732824,21099,-541,584,0.26318359375,-8.059773677400406,1.2781419165132155,False,0.8600066095979959,False,,21275,,10176,35,0,0,False,3,,
760.1220000000001,56.343046705999996,-0.212890625,1.1435546875,-0.034423828125,61.64885496183206,-19.236641221374047,397.1603053435114,21044,-198,942,0.39501953125,-1.214803619167443,2.060979615677975,False,0.8640508407781541,False,,21368,,10324,35,0,0,False,3,,
760.1270000000001,56.348048560999814,-0.231201171875,1.2216796875,-0.042236328125,63.63358778625954,-21.526717557251906,402.44274809160305,21055,57,726,0.5927734375,5.655756230887891,1.587592753749439,False,0.8681728103693724,False,,21507,,10452,35,0,0,False,3,,
760.1320000000001,56.3530506579998,-0.270751953125,1.39990234375,-0.043701171875,68.06106870229007,-26.015267175572518,412.0,21107,236,567,0.79052734375,12.520334138364385,1.2392508390045862,False,0.8722252867783283,False,,21646,,10539,35,0,0,False,3,,
760.1370000000001,56.35805288399979,-0.256103515625,1.476318359375,-0.035888671875,70.19847328244275,-25.221374045801525,413.46564885496184,21181,337,443,1.1640625,19.80044696088896,0.9672452691365474,False,0.8763107903327346,False,,21908,,10727,35,0,0,False,3,,
760.142,56.36305525899979,-0.220458984375,1.55322265625,-0.03955078125,72.76335877862596,-22.748091603053435,412.91603053435114,21274,410,385,1.3837890625,27.556539869837007,0.8400857927132991,False,0.8802942829044407,False,,22062,,10788,35,0,0,False,3,,
760.147,56.36805652199996,-0.159912109375,1.62841796875,-0.062255859375,75.7557251908397,-20.85496183206107,410.3206106870229,21381,479,393,1.603515625,34.46528767687288,0.8569963235977561,False,0.8843574223100096,False,,22216,,10835,35,0,0,False,3,,
760.152,56.373058895999975,0.036865234375,1.731689453125,-0.125,82.68702290076335,-16.458015267175572,400.4274809160305,21504,550,396,1.66943359375,39.03998808225274,0.8633709050180083,False,0.8884013379881202,False,,22262,,10758,35,0,0,False,3,,
760.157,56.378060603999984,0.1396484375,1.760498046875,-0.15869140625,85.61832061068702,-13.435114503816793,394.13740458015263,21641,611,283,1.80126953125,40.77941532098031,0.6167634398164302,False,0.8925059606431517,False,,22355,,10714,35,0,0,False,3,,
760.162,56.383062366999866,0.22314453125,1.774658203125,-0.15771484375,87.45038167938931,-9.465648854961831,387.0534351145038,21784,633,211,1.8232421875,40.031159675568176,0.4598181281572288,False,0.8965169237932153,False,,22370,,10586,35,0,0,False,3,,
760.167,56.38806457499982,0.282958984375,1.7841796875,-0.152099609375,88.8854961832061,-3.3893129770992365,379.4503816793893,21928,630,169,1.80126953125,36.953221954668116,0.36831456299991766,False,0.9005780955687261,False,,22355,,10427,35,0,0,False,3,,
760.172,56.39306674499994,0.31298828125,1.83154296875,-0.14990234375,87.87786259541984,6.290076335877862,362.8091603053435,22069,628,119,1.779296875,31.83408764700497,0.2593627724266027,False,0.9046613159912111,False,,22339,,10270,35,0,0,False,3,,
760.177,56.3980687679998,0.243896484375,1.841064453125,-0.133544921875,85.55725190839695,11.969465648854962,353.98473282442745,22202,578,19,1.84521484375,25.993580506790206,0.04140269602888073,False,0.9087079649391846,False,,22385,,10183,35,0,0,False,3,,
760.182,56.40307028999996,0.246826171875,1.878662109375,-0.087158203125,82.29007633587786,18.106870229007633,342.99236641221376,22317,494,-176,1.8232421875,20.512635861123517,-0.3835449789368354,False,0.9127468788146083,False,,22370,,10053,35,0,0,False,3,,
760.187,56.40807225699996,0.214599609375,1.8701171875,-0.082275390625,78.62595419847328,24.916030534351144,331.8473282442748,22397,335,-402,1.8232421875,15.437829501456033,-0.87605159961709,False,0.9168076004523619,False,,22370,,9973,35,0,0,False,3,,
760.192,56.41307418699989,0.080322265625,1.980224609375,-0.070068359375,69.70992366412213,35.48091603053435,309.70992366412213,22442,178,-421,1.80126953125,10.766406388601805,-0.917517343331156,False,0.9208500286476012,False,,22355,,9913,35,0,0,False,3,,
760.197,56.418075542999986,0.044677734375,1.998291015625,-0.058349609375,65.40458015267176,41.64885496183206,296.91603053435114,22446,-6,-418,1.779296875,6.64070835626296,-0.9110389821371422,False,0.9249128679610862,False,,22339,,9893,35,0,0,False,3,,
760.202,56.42307736199996,0.02294921875,1.99658203125,-0.058837890625,62.595419847328245,47.57251908396946,281.98473282442745,22425,-111,-277,1.75732421875,3.108186573256093,-0.6037663142593525,False,0.9289562272525049,False,,22324,,9899,35,0,0,False,3,,
760.207,56.42807945799996,-0.009033203125,1.991455078125,-0.060302734375,61.00763358778626,52.6412213740458,266.7480916030534,22402,-99,-237,1.75732421875,0.328135973001352,-0.5165798428861608,False,0.9330404541996233,False,,22324,,9922,35,0,0,False,3,,
760.212,56.43308118499999,-0.11083984375,1.907958984375,-0.041015625,59.02290076335878,62.717557251908396,235.93893129770993,22375,-112,-179,1.69140625,-1.8342419644608166,-0.3902357635003127,False,0.9370768148602869,False,,22278,,9903,35,0,0,False,3,,
760.217,56.43808296599991,-0.2060546875,1.823974609375,-0.026611328125,58.229007633587784,68.51908396946564,218.0763358778626,22352,-90,-113,1.69140625,-3.603277238355068,-0.24634995125997391,False,0.9411436340418616,False,,22278,,9926,35,0,0,False,3,,
760.222,56.443084210999814,-0.306396484375,1.72509765625,-0.0419921875,58.717557251908396,73.19083969465649,197.9236641221374,22340,-45,-152,1.69140625,-4.713157928848425,-0.33137338576562864,False,0.9452297831992761,False,,22278,,9938,35,0,0,False,3,,
760.227,56.448086029999786,-0.432861328125,1.66162109375,-0.061767578125,58.167938931297705,74.87022900763358,177.89312977099235,22325,-73,-238,1.66943359375,-5.134614299746215,-0.5188946348340555,False,0.9492796163661049,False,,22262,,9937,35,0,0,False,3,,
760.232,56.453087718999996,-0.55078125,1.508544921875,-0.108154296875,52.977099236641216,78.83969465648855,126.13740458015266,22307,-69,-145,1.6474609375,-5.2572055801250945,-0.31615375876142804,False,0.9533156915339661,False,,22247,,9940,35,0,0,False,3,,
760.237,56.4580889639999,-0.588134765625,1.411376953125,-0.142822265625,49.862595419847324,80.67175572519083,93.25190839694656,22300,-23,-151,1.58154296875,-5.443042025764163,-0.3292996676666505,False,0.9573779598616619,False,,22201,,9901,35,0,0,False,3,,
760.242,56.463090245999865,-0.58056640625,1.319091796875,-0.17919921875,45.099236641221374,84.3969465648855,60.36641221374045,22300,4,-232,1.49365234375,-6.09579685821177,-0.5060733225651635,False,0.9614103852627626,False,,22139,,9839,35,0,0,False,3,,
760.2470000000001,56.468092582999816,-0.56884765625,1.229248046875,-0.198486328125,38.47328244274809,86.07633587786259,26.65648854961832,22298,-10,-352,1.33984375,-7.613371303517201,-0.7681748770892448,False,0.9654835582827662,False,,22031,,9733,35,0,0,False,3,,
760.2520000000001,56.473094086999936,-0.6611328125,1.027587890625,-0.082763671875,25.374045801526716,83.32824427480915,-35.45038167938931,22288,-52,-476,1.27392578125,-9.828458060964941,-1.0389764013079148,False,0.9695314384186343,False,,21985,,9697,35,0,0,False,3,,
