state_time,loop_time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,motor_angle,motor_velocity,motor_current,ankle_angle,ankle_velocity,ankle_torque_from_current,did_heel_strike,gait_phase,did_toe_off,commanded_current,commanded_position,commanded_torque,slack,temperature,heel_fsr,toe_fsr,did_slip,gen_var1,gen_var2,gen_var3
700.708,0.004996059999939462,0.005859375,1.010009765625,-0.02099609375,-2.015267175572519,-0.0916030534351145,1.8625954198473282,-37537,-1,-59,0.52685546875,17.726726834443287,0.12904126508174213,False,,False,,-27561,,24,34,1,1,False,,,
700.713,0.009997951999821453,0.0078125,1.00537109375,-0.023681640625,-1.9541984732824427,-0.21374045801526717,1.7099236641221374,-37538,-1,-57,0.52685546875,16.06658779021857,0.12466698490947968,False,,False,,-27561,,23,34,1,0,False,,,
700.718,0.014999048999925435,0.005859375,1.00732421875,-0.0224609375,-1.984732824427481,-0.183206106870229,1.648854961832061,-37537,2,-58,0.52685546875,13.681651038330289,0.1268541249956109,False,,False,,-27561,,24,34,1,0,False,,,
700.7230000000001,0.020001682999918557,-0.009765625,1.002685546875,-0.023193359375,-2.8091603053435112,0.6717557251908397,4.67175572519084,-37345,1030,6133,0.548828125,11.141230764612875,-13.412969451562187,False,,False,,-27578,,233,34,1,0,False,,,
700.7280000000001,0.02500294599985864,-0.150634765625,0.804931640625,-0.059326171875,0.916030534351145,3.5725190839694654,-15.267175572519083,-36571,3583,8171,0.5048828125,8.616914673623757,-17.87213208936628,False,,False,,-27544,,973,34,1,0,False,,,
700.7330000000001,0.030004856999994445,0.60498046875,1.012451171875,0.0400390625,0.9770992366412213,6.931297709923664,-12.122137404580153,-35643,4087,1672,0.2412109375,4.981859412760711,-3.659536963266281,False,,False,,-27344,,1701,34,1,0,False,,,
700.738,0.035006379999913406,0.747802734375,1.02392578125,0.115966796875,-4.519083969465648,0.6717557251908397,5.190839694656488,-34726,4021,191,0.197265625,-0.2208942569830112,-0.41809046768486186,False,,False,,-27310,,2584,35,1,0,False,,,
700.743,0.040008901999954105,0.230712890625,0.9658203125,-0.013671875,-2.5038167938931295,7.7251908396946565,0.3969465648854962,-33824,3969,17,0.28515625,-4.599026855677844,-0.037204154523754404,False,,False,,-27377,,3553,35,1,0,False,,,
700.748,0.04501047999997354,-0.10888671875,0.859130859375,-0.0546875,-1.1908396946564885,3.3893129770992365,-6.931297709923664,-32928,3945,-53,0.197265625,-6.860979226187558,0.11601463239422867,False,,False,,-27310,,4382,34,1,0,False,,,
700.753,0.05001316999982919,-0.16650390625,1.09375,-0.051025390625,-3.3587786259541983,0.0916030534351145,-1.5877862595419847,-32058,3817,-129,0.197265625,-8.1135475526237,0.2823752373368962,False,,False,,-27310,,5252,34,1,0,False,,,
700.758,0.05501493299993854,-0.19580078125,1.0107421875,-0.108642578125,-1.618320610687023,0.5190839694656488,-2.4122137404580153,-31247,3545,-213,0.1533203125,-8.794636674680978,0.46629764326058587,False,,False,,-27277,,6030,34,1,0,False,,,
700.763,0.06001752899987878,-0.132568359375,0.995849609375,-0.098388671875,-1.4961832061068703,-2.2900763358778624,0.916030534351145,-30498,3264,-251,0.1533203125,-8.877978527607262,0.5494868941709251,False,,False,,-27277,,6779,34,1,0,False,,,
700.768,0.06501923699988765,-0.002197265625,0.9853515625,-0.05078125,-2.564885496183206,-2.045801526717557,2.4122137404580153,-29800,3054,-264,0.1533203125,-8.394745155355844,0.5779463747455149,False,,False,,-27277,,7477,34,1,0,False,,,
700.773,0.07002181499979088,0.045166015625,1.0322265625,-0.017822265625,-2.717557251908397,-1.8015267175572518,1.83206106870229,-29145,2865,-269,0.1533203125,-7.410443745728044,0.5888923288126647,False,,False,,-27277,,8132,34,1,0,False,,,
700.778,0.07502355999986321,0.1025390625,0.989990234375,-0.0078125,-2.595419847328244,-0.9770992366412213,1.099236641221374,-28530,2674,-260,0.1533203125,-6.1838539197971105,0.569189611491795,False,,False,,-27277,,8747,34,1,0,False,,,
700.783,0.0800259529999039,0.085205078125,1.015625,0.000244140625,-2.5038167938931295,-0.0916030534351145,0.366412213740458,-27962,2478,-250,0.17529296875,-4.812151275325503,0.5472683167278957,False,,False,,-27294,,9332,34,1,0,False,,,
700.788,0.08502803099986522,0.022705078125,1.00390625,-0.001708984375,-2.198473282442748,0.549618320610687,-0.732824427480916,-27443,2264,-250,0.1533203125,-3.4575739241082406,0.5472977033574952,False,,False,,-27277,,9834,34,1,0,False,3,,
700.793,0.09003055299990592,-0.015625,1.00634765625,-0.0126953125,-2.259541984732824,0.5801526717557252,-0.916030534351145,-26971,2067,-255,0.1533203125,-2.39931174973169,0.5582436574246451,False,,False,,-27277,,10306,34,1,0,False,3,,
700.798,0.09503211299988834,-0.044189453125,1.000244140625,-0.025634765625,-1.83206106870229,0.6717557251908397,-0.6717557251908397,-26542,1877,-261,0.1533203125,-1.6161056342148536,0.571378802305225,False,,False,,-27277,,10735,34,1,0,False,3,,
700.803,0.10003409899991311,-0.00048828125,1.038818359375,-0.013916015625,-1.984732824427481,0.3969465648854962,-8.366412213740457,-26390,377,-4899,0.0654296875,-1.3369957367514897,10.727129892606447,False,,False,,-27210,,10820,34,1,0,False,3,,
700.808,0.10503515799996421,-0.0810546875,1.19140625,-0.05322265625,-3.2061068702290076,-2.6259541984732824,9.190839694656487,-26540,-673,-3101,-0.00048828125,-2.021409431519369,6.791197895273308,False,,False,,-27160,,10620,34,1,0,False,3,,
